participant_id,prolific_pid,study_id,session_id,experiment_version,is_test,arm,timestamp_utc,elapsed_ms,response_time_ms,trial_index,context_index,trial_in_context,context_color,target_index,target_label,alternatives,target_position,chosen_position,chosen_index,chosen_label,correct,rewarded,points_total,error_disparity,match_shape,match_size,match_orientation,match_hue,navail_shape,navail_size,navail_orientation,navail_hue,advanced_after
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:21.601+00,10751,1196,4,0,5,#1F3A5F,5,square|large|vertical|blue,"{11,12,0,5}",3,0,11,square|small|horizontal|orange,0,0,2,3,1,0,0,0,2,3,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:22.717+00,11867,755,5,0,6,#1F3A5F,5,square|large|vertical|blue,"{6,15,5,14}",2,1,15,square|small|vertical|orange,0,0,2,2,1,0,1,0,2,1,4,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:23.734+00,12884,663,6,0,7,#1F3A5F,5,square|large|vertical|blue,"{9,13,12,5}",3,3,5,square|large|vertical|blue,1,1,3,0,1,1,1,1,3,4,3,1,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:25.526+00,14676,1439,7,0,8,#1F3A5F,5,square|large|vertical|blue,"{5,0,11,4}",0,1,0,circle|large|horizontal|blue,0,0,3,2,0,1,0,1,2,3,2,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:26.709+00,15859,821,8,0,9,#1F3A5F,5,square|large|vertical|blue,"{8,10,9,5}",3,3,5,square|large|vertical|blue,1,1,4,0,1,1,1,1,2,3,1,1,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:27.83+00,16980,756,9,0,10,#1F3A5F,5,square|large|vertical|blue,"{5,4,6,13}",0,3,13,square|large|vertical|orange,0,1,5,1,1,1,1,0,2,3,4,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:29.494+00,18644,1308,10,0,11,#1F3A5F,5,square|large|vertical|blue,"{15,7,13,5}",3,1,7,square|small|vertical|blue,0,1,6,1,1,0,1,1,4,2,4,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:31.033+00,20184,1189,11,0,12,#1F3A5F,5,square|large|vertical|blue,"{13,0,14,5}",3,2,14,circle|small|vertical|orange,0,0,6,3,0,0,1,0,2,3,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:32.245+00,21396,851,12,0,13,#1F3A5F,5,square|large|vertical|blue,"{12,8,5,4}",2,2,5,square|large|vertical|blue,1,1,7,0,1,1,1,1,1,4,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:33.365+00,22515,760,13,0,14,#1F3A5F,5,square|large|vertical|blue,"{5,4,15,11}",0,3,11,square|small|horizontal|orange,0,0,7,3,1,0,0,0,3,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:34.538+00,23688,815,14,0,15,#1F3A5F,5,square|large|vertical|blue,"{6,13,5,15}",2,1,13,square|large|vertical|orange,0,0,7,1,1,1,1,0,3,2,4,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:35.589+00,24739,695,15,0,16,#1F3A5F,5,square|large|vertical|blue,"{5,15,12,3}",0,1,15,square|small|vertical|orange,0,0,7,2,1,0,1,0,3,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:36.806+00,25956,851,16,0,17,#1F3A5F,5,square|large|vertical|blue,"{6,9,8,5}",3,0,6,circle|small|vertical|blue,0,0,7,2,0,0,1,1,2,3,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:37.941+00,27091,783,17,0,18,#1F3A5F,5,square|large|vertical|blue,"{14,3,12,5}",3,0,14,circle|small|vertical|orange,0,1,8,3,0,0,1,0,2,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:39.046+00,28196,742,18,0,19,#1F3A5F,5,square|large|vertical|blue,"{8,5,1,12}",1,1,5,square|large|vertical|blue,1,1,9,0,1,1,1,1,2,4,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:40.445+00,29595,1038,19,0,20,#1F3A5F,5,square|large|vertical|blue,"{5,13,6,7}",0,2,6,circle|small|vertical|blue,0,0,9,2,0,0,1,1,3,2,4,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:41.866+00,31016,1061,20,0,21,#1F3A5F,5,square|large|vertical|blue,"{2,15,5,8}",2,1,15,square|small|vertical|orange,0,0,9,2,1,0,1,0,2,2,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:42.853+00,32004,626,21,0,22,#1F3A5F,5,square|large|vertical|blue,"{12,2,13,5}",3,3,5,square|large|vertical|blue,1,1,10,0,1,1,1,1,2,3,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:44.609+00,33760,1405,22,0,23,#1F3A5F,5,square|large|vertical|blue,"{14,9,13,5}",3,3,5,square|large|vertical|blue,1,0,10,0,1,1,1,1,3,3,3,1,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:45.553+00,34704,580,23,0,24,#1F3A5F,5,square|large|vertical|blue,"{5,15,2,9}",0,1,15,square|small|vertical|orange,0,1,11,2,1,0,1,0,3,2,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:46.649+00,35800,734,24,0,25,#1F3A5F,5,square|large|vertical|blue,"{13,7,5,9}",2,1,7,square|small|vertical|blue,0,0,11,1,1,0,1,1,4,3,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:47.422+00,36572,414,25,0,26,#1F3A5F,5,square|large|vertical|blue,"{5,7,12,8}",0,0,5,square|large|vertical|blue,1,1,12,0,1,1,1,1,2,3,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:48.706+00,37856,932,26,0,27,#1F3A5F,5,square|large|vertical|blue,"{5,3,12,14}",0,0,5,square|large|vertical|blue,1,1,13,0,1,1,1,1,2,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:50.009+00,39159,948,27,0,28,#1F3A5F,5,square|large|vertical|blue,"{2,15,5,4}",2,3,4,circle|large|vertical|blue,0,0,13,1,0,1,1,1,2,2,3,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:51.061+00,40211,689,28,0,29,#1F3A5F,5,square|large|vertical|blue,"{5,11,8,12}",0,0,5,square|large|vertical|blue,1,0,13,0,1,1,1,1,2,3,2,1,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:52.021+00,41171,600,29,0,30,#1F3A5F,5,square|large|vertical|blue,"{8,7,5,1}",2,0,8,circle|large|horizontal|orange,0,0,13,3,0,1,0,0,3,3,2,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:52.961+00,42112,580,30,0,31,#1F3A5F,5,square|large|vertical|blue,"{5,15,8,1}",0,1,15,square|small|vertical|orange,0,0,13,2,1,0,1,0,3,3,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:53.833+00,42984,521,31,0,32,#1F3A5F,5,square|large|vertical|blue,"{3,5,0,4}",1,3,4,circle|large|vertical|blue,0,0,13,1,0,1,1,1,2,3,2,4,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:54.678+00,43828,489,32,0,33,#1F3A5F,5,square|large|vertical|blue,"{5,15,2,8}",0,1,15,square|small|vertical|orange,0,0,13,2,1,0,1,0,2,2,2,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:55.537+00,44687,498,33,0,34,#1F3A5F,5,square|large|vertical|blue,"{5,15,4,6}",0,1,15,square|small|vertical|orange,0,1,14,2,1,0,1,0,2,2,4,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:56.529+00,45680,640,34,0,35,#1F3A5F,5,square|large|vertical|blue,"{7,10,5,13}",2,1,10,circle|small|horizontal|orange,0,0,14,4,0,0,0,0,3,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:57.373+00,46524,493,35,0,36,#1F3A5F,5,square|large|vertical|blue,"{5,6,1,13}",0,1,6,circle|small|vertical|blue,0,0,14,2,0,0,1,1,3,3,3,3,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:58.261+00,47412,524,36,0,37,#1F3A5F,5,square|large|vertical|blue,"{3,5,14,13}",1,1,5,square|large|vertical|blue,1,1,15,0,1,1,1,1,3,2,3,2,
69123b3d59a724db57ce3a37,69123b3d59a724db57ce3a37,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69123b3d59a724db57ce3a37::probabilistic::lyv1y0p4,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:45:59.493+00,48644,865,37,0,38,#1F3A5F,5,square|large|vertical|blue,"{5,11,13,3}",0,3,3,square|small|horizontal|blue,0,0,15,2,1,0,0,1,4,2,2,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:22.922+00,0,38266,0,0,1,#1F3A5F,8,circle|large|horizontal|orange,"{0,15,8,11}",2,0,0,circle|large|horizontal|blue,0,0,0,1,1,1,1,0,2,2,3,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:24.548+00,1627,1256,1,0,2,#1F3A5F,8,circle|large|horizontal|orange,"{11,15,1,8}",3,2,1,square|large|horizontal|blue,0,1,1,2,0,1,1,0,1,2,3,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:26.246+00,3325,1340,2,0,3,#1F3A5F,8,circle|large|horizontal|orange,"{5,1,11,8}",3,1,1,square|large|horizontal|blue,0,1,2,2,0,1,1,0,1,3,3,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:29.073+00,6152,2473,3,0,4,#1F3A5F,8,circle|large|horizontal|orange,"{0,1,8,7}",2,0,0,circle|large|horizontal|blue,0,0,2,1,1,1,1,0,2,3,3,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:30.607+00,7687,1181,4,0,5,#1F3A5F,8,circle|large|horizontal|orange,"{12,5,8,6}",2,3,6,circle|small|vertical|blue,0,0,2,3,1,0,0,0,3,3,1,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:32.478+00,9557,1518,5,0,6,#1F3A5F,8,circle|large|horizontal|orange,"{8,7,2,3}",0,2,2,circle|small|horizontal|blue,0,0,2,2,1,0,1,0,2,1,3,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:33.876+00,10955,1032,6,0,7,#1F3A5F,8,circle|large|horizontal|orange,"{1,7,8,14}",2,1,7,square|small|vertical|blue,0,0,2,4,0,0,0,0,2,2,2,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:35.124+00,12203,881,7,0,8,#1F3A5F,8,circle|large|horizontal|orange,"{8,1,13,7}",0,1,1,square|large|horizontal|blue,0,1,3,2,0,1,1,0,1,3,2,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:36.831+00,13910,1345,8,0,9,#1F3A5F,8,circle|large|horizontal|orange,"{0,8,5,2}",1,2,5,square|large|vertical|blue,0,1,4,3,0,1,0,0,3,3,3,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:38.252+00,15332,1067,9,0,10,#1F3A5F,8,circle|large|horizontal|orange,"{7,15,10,8}",3,0,7,square|small|vertical|blue,0,1,5,4,0,0,0,0,2,1,2,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:39.629+00,16708,1021,10,0,11,#1F3A5F,8,circle|large|horizontal|orange,"{8,13,7,9}",0,2,7,square|small|vertical|blue,0,1,6,4,0,0,0,0,1,3,2,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:40.786+00,17865,805,11,0,12,#1F3A5F,8,circle|large|horizontal|orange,"{4,14,15,8}",3,0,4,circle|large|vertical|blue,0,0,6,2,1,1,0,0,3,2,1,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:42.577+00,19656,1440,12,0,13,#1F3A5F,8,circle|large|horizontal|orange,"{12,15,8,0}",2,3,0,circle|large|horizontal|blue,0,0,6,1,1,1,1,0,3,3,2,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:43.892+00,20971,949,13,0,14,#1F3A5F,8,circle|large|horizontal|orange,"{1,9,13,8}",3,0,1,square|large|horizontal|blue,0,1,7,2,0,1,1,0,1,4,3,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:45.34+00,22419,1081,14,0,15,#1F3A5F,8,circle|large|horizontal|orange,"{8,4,13,7}",0,1,4,circle|large|vertical|blue,0,0,7,2,1,1,0,0,2,3,1,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:46.518+00,23597,819,15,0,16,#1F3A5F,8,circle|large|horizontal|orange,"{15,8,5,9}",1,2,5,square|large|vertical|blue,0,0,7,3,0,1,0,0,1,3,2,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:48.551+00,25631,1668,16,0,17,#1F3A5F,8,circle|large|horizontal|orange,"{9,1,8,14}",2,1,1,square|large|horizontal|blue,0,0,7,2,0,1,1,0,2,3,3,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:50.743+00,27822,1841,17,0,18,#1F3A5F,8,circle|large|horizontal|orange,"{8,7,14,3}",0,3,3,square|small|horizontal|blue,0,1,8,3,0,0,1,0,2,1,2,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:52.927+00,30006,1819,18,0,19,#1F3A5F,8,circle|large|horizontal|orange,"{0,5,8,4}",2,1,5,square|large|vertical|blue,0,1,9,3,0,1,0,0,3,4,2,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:54.519+00,31598,1224,19,0,20,#1F3A5F,8,circle|large|horizontal|orange,"{13,12,8,6}",2,3,6,circle|small|vertical|blue,0,1,10,3,1,0,0,0,3,3,1,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:56.795+00,33875,1924,20,0,21,#1F3A5F,8,circle|large|horizontal|orange,"{1,4,8,7}",2,0,1,square|large|horizontal|blue,0,1,11,2,0,1,1,0,2,3,2,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:58.222+00,35301,1066,21,0,22,#1F3A5F,8,circle|large|horizontal|orange,"{7,1,2,8}",3,1,1,square|large|horizontal|blue,0,0,11,2,0,1,1,0,2,2,3,1,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:42:59.471+00,36551,896,22,0,23,#1F3A5F,8,circle|large|horizontal|orange,"{0,8,11,6}",1,0,0,circle|large|horizontal|blue,0,1,12,1,1,1,1,0,3,2,3,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:00.686+00,37765,849,23,0,24,#1F3A5F,8,circle|large|horizontal|orange,"{13,8,11,0}",1,3,0,circle|large|horizontal|blue,0,1,13,1,1,1,1,0,2,3,3,3,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:02.255+00,39334,1202,24,0,25,#1F3A5F,8,circle|large|horizontal|orange,"{15,8,1,0}",1,2,1,square|large|horizontal|blue,0,0,13,2,0,1,1,0,2,3,3,2,
69d2faf2b3fc6e823f34cd3c,69d2faf2b3fc6e823f34cd3c,6aa5e2a1421fd865aae66c6f,eigen-dynamics-1.0.0::69d2faf2b3fc6e823f34cd3c::probabilistic::mztge484,eigen-dynamics-1.0.0,0,probabilistic,2026-09-12 23:43:03.447+00,40526,825,25,0,26,#1F3A5F,8,circle|large|horizontal|orange,"{3,5,8,12}",2,1,5,square|large|vertical|blue,0,0,13,3,0,1,0,0,2,3,2,2,
